type,time,author,message,latitude,longitude, location,tag,keyword
mbdata,18:02:50,whiteprotein,"['i', 'lost', 'a', 'bunch', 'of', 'weight,', 'this', 'stuff', 'works!', 'look', 'at', 'news', 'article', 'diet.kronos/starvenow', '', '#abila', '#bestfood']",,,,advertisement,look
mbdata,18:03:19,Clevvah4Evah,"['my', 'hand', 'hurts', 'i', 'think', 'i', 'have', 'carpet', 'tunnel', '#pok', '#rally', '#grammar']",,,,unrelated,my
mbdata,18:03:43,KronosQuoth,"['if', 'you', 'can', 'dream', 'it,', 'you', 'can', 'achieve', 'it.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:04:01,maha_Homeland,"['di', 'stefano:', 'corporate', 'sustainability', 'is', 'more', 'than', 'just', 'turning', 'the', 'office', 'lights', 'off', 'when', 'you', 'leave']",,,,others,you
mbdata,18:04:01,choconibbs,"['back', 'at', 'the', '#pokliesinthepark', '#pokrallyinthepark']",,,,others,back
ccdata,18:04:01,,"['alarm-secure', 'no', 'crime']",,,3247 N. Mikonou St,others,no
mbdata,18:04:05,plasticParts,"['rt', '@ourcountryourrights', 'demand', 'accountability', 'in', 'government', '#pok']",,,,chatter,government
mbdata,18:04:13,KronosQuoth,"['failure', 'is', 'the', 'condiment', 'that', 'gives', 'success', 'its', 'flavor.', '', '#pokrally', '#hi']",,,,unrelated,success
mbdata,18:04:13,KronosQuoth,"['we', 'can', 'easily', 'forgive', 'a', 'child', 'who', 'is', 'afraid', 'of', 'the', 'dark;', 'the', 'real', 'tragedy', 'of', 'life', 'is', 'when', 'men', 'are', 'afraid', 'of', 'the', 'light.', '', '#kronosstar', '#pokrally']",,,,unrelated,can
mbdata,18:04:13,KronosQuoth,"['i', 'find', 'that', 'the', 'harder', 'i', 'work,', 'the', 'more', 'luck', 'i', 'seem', 'to', 'have.', '', '#pokrally', '#hi']",,,,unrelated,more
mbdata,18:04:13,Clevvah4Evah,"['i', 'would', 'like', 'to', 'return', 'the', 'complement', '#pok', '#rally', '#grammar']",,,,unrelated,like
mbdata,18:04:30,POK,"['di', 'stefano:', 'we', 'need', 'to', 'engage', 'stakeholders', 'at', 'every', 'level', 'for', 'a', 'sophisticated', 'global', 'partnership']",,,,others,we
mbdata,18:04:30,choconibbs,"['dr', ""d'strange-o"", 'talking', 'to', 'a', 'bunch', 'of', 'glassy', 'eyed', 'sheep!', '#poklove']",,,,others,dr
mbdata,18:04:35,choconibbs,"['go', 'back', 'to', 'your', 'farms,', 'you', 'sheep', '#baa-baa', '#pokrally']",,,,others,you
mbdata,18:04:44,KronosQuoth,"['you', 'can', 'never', 'cross', 'the', 'ocean', 'until', 'you', 'have', 'the', 'courage', 'to', 'lose', 'sight', 'of', 'the', 'shore.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:04:44,KronosQuoth,"['it', 'does', 'not', 'matter', 'how', 'slowly', 'you', 'go', 'as', 'long', 'as', 'you', 'do', 'not', 'stop.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:04:44,KronosQuoth,"['you', 'who', 'are', 'without', 'sin,', 'cast', 'the', 'first', 'stone', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:04:47,maha_Homeland,"['di', 'stefano:', 'we', 'must', 'hold', 'businesses', 'responsible', 'for', 'engagement', 'and', 'sustainability']",,,,others,we
mbdata,18:04:47,choconibbs,"['if', 'i', 'see', 'another', 'julianna-banana', 'sign', ""i'm"", 'going', 'to', 'vomit', '#pokrally']",,,,others,if
ccdata,18:04:47,,['disturbance-noise'],,,101 Vatopediou Rd,others,disturbance-noise
mbdata,18:05:01,lindyT,"['rt', '@choconibbs', 'back', 'at', 'the', '#pokliesinthepark', '#pokrallyinthepark']",,,,chatter,back
mbdata,18:05:09,KronosQuoth,"['innovation', 'distinguishes', 'between', 'a', 'leader', 'and', 'a', 'follower.', '', '#pokrally', '#hi']",,,,unrelated,between
mbdata,18:05:09,KronosQuoth,"[""it's"", 'not', 'what', 'you', 'look', 'at', 'that', 'matters,', ""it's"", 'what', 'you', 'see.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:05:09,KronosQuoth,"['life', 'is', 'not', 'measured', 'by', 'the', 'number', 'of', 'breaths', 'we', 'take,', 'but', 'by', 'the', 'moments', 'that', 'take', 'our', 'breath', 'away.', '', '#kronosstar', '#pokrally']",,,,unrelated,we
mbdata,18:05:15,POK,"['up', 'next:', 'dr.', 'audrey', 'newman', 'bs', 'in', 'biology', 'ms', 'in', 'marine', 'biology', 'phd', 'in', 'ecological', 'economics']",,,,others,up
mbdata,18:05:15,choconibbs,"['over', '10', 'years', 'ago', 'people.', '#getoverit', '#pokrally']",,,,others,over
ccdata,18:05:15,,"['subject', 'stop']",,,1919 N. Pilau St,others,stop
mbdata,18:05:21,choconibbs,"['@sara', 'no', 'you', ""don't"", 'get', 'it']",,,,chatter,you
mbdata,18:05:30,henri,"['rt', '@choconibbs', 'dr', ""d'strange-o"", 'talking', 'to', 'a', 'bunch', 'of', 'glassy', 'eyed', 'sheep!', '#poklove']",,,,chatter,dr
mbdata,18:05:32,Clevvah4Evah,"['always', 'flush', 'out', 'your', 'ideas', 'before', 'presenting', '#pok', '#rally', '#grammar']",,,,unrelated,your
mbdata,18:05:37,choconibbs,"['@sara', ""i'm"", 'angry', 'over', 'all', 'the', 'kids', 'who', 'got', 'sick', 'then']",,,,chatter,who
mbdata,18:05:49,choconibbs,"['@sara', 'pok', 'says', 'we', 'kidnap', 'and', 'extort', 'for', 'poor', 'julie', '#hogwash']",,,,chatter,we
mbdata,18:05:54,KronosQuoth,"['thinking', 'should', 'become', 'your', 'capital', 'asset,', 'no', 'matter', 'whatever', 'ups', 'and', 'downs', 'you', 'come', 'across', 'in', 'your', 'life.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:05:54,Clevvah4Evah,"['my', 'boss', 'just', 'made', 'a', '360', 'on', 'his', 'last', 'decision!', '#pok', '#rally', '#grammar']",,,,unrelated,just
mbdata,18:05:54,KronosQuoth,"['good', 'things', 'come', 'to', 'people', 'who', 'wait,', 'but', 'better', 'things', 'come', 'to', 'those', 'who', 'go', 'out', 'and', 'get', 'them.', '', '#pokrally', '#hi']",,,,unrelated,people
mbdata,18:06:15,sithLordJames,"['rt', '@choconibbs', 'over', '10', 'years', 'ago', 'people.', '#getoverit', '#pokrally']",,,,chatter,over
mbdata,18:06:15,POK,"['dr.', 'newman', 'is', 'the', 'winner', 'of', 'the', 'goldman', 'environmental', 'prize', 'the', 'rachel', 'carson', 'award', 'and', 'the', 'natural', 'world', 'book', 'prize']",,,,others,newman
ccdata,18:06:15,,"['traffic', 'stop']",,,2978 N. Taxiarchon Ave,others,stop
mbdata,18:06:18,KronosQuoth,"['it', 'is', 'better', 'to', 'fail', 'in', 'originality', 'than', 'to', 'succeed', 'in', 'imitation.', '', '#pokrally', '#hi']",,,,unrelated,than
mbdata,18:06:18,Clevvah4Evah,"['you', 'got', 'low', 'self', 'coincidence', '#pok', '#rally', '#grammar']",,,,unrelated,you
mbdata,18:06:18,KronosQuoth,"['opportunities', ""don't"", 'happen,', 'you', 'create', 'them.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:06:18,KronosQuoth,"['the', 'whole', 'secret', 'of', 'a', 'successful', 'life', 'is', 'to', 'find', 'out', 'what', 'is', ""one's"", 'destiny', 'to', 'do,', 'and', 'then', 'do', 'it.', '', '#pokrally', '#hi']",,,,unrelated,what
mbdata,18:06:46,Clevvah4Evah,"['please', 'except', 'my', 'gift', 'of', 'appreciation', '#pok', '#rally', '#grammar']",,,,unrelated,my
mbdata,18:06:46,KronosQuoth,"['blessed', 'are', 'those', 'who', 'can', 'give', 'without', 'remembering', 'and', 'take', 'without', 'forgetting.', '', '#pokrally', '#hi']",,,,unrelated,can
mbdata,18:06:49,wireHead1122,"['rt', '@choconibbs', '@sara', 'pok', 'says', 'we', 'kidnap', 'and', 'extort', 'for', 'poor', 'julie', '#hogwash']",,,,chatter,we
mbdata,18:07:10,KronosQuoth,"['if', ""you're"", 'going', 'through', 'hell', 'keep', 'going.', '', '#pokrally', '#hi']",,,,unrelated,if
mbdata,18:07:10,KronosQuoth,"['the', 'past', 'is', 'a', 'ghost,', 'the', 'future', 'a', 'dream.', 'all', 'we', 'ever', 'have', 'is', 'now.', '', '#kronosstar', '#pokrally']",,,,unrelated,we
mbdata,18:07:10,KronosQuoth,"['evolution', 'inspires', 'incredible', 'phenomena', '#pokrally', '#hi']",,,,unrelated,evolution
mbdata,18:07:10,Clevvah4Evah,"['april', '31', '2013', '-', 'will', 'always', 'remember', 'that', 'date', '#pok', '#rally', '#grammar']",,,,unrelated,will
mbdata,18:07:38,KronosQuoth,"['definiteness', 'of', 'purpose', 'is', 'the', 'starting', 'point', 'of', 'all', 'achievement.', '', '#kronosstar', '#pokrally']",,,,unrelated,all
mbdata,18:07:38,KronosQuoth,"['i', 'find', 'that', 'the', 'harder', 'i', 'work,', 'the', 'more', 'luck', 'i', 'seem', 'to', 'have.', '', '#pokrally', '#hi']",,,,unrelated,more
mbdata,18:07:52,POK,"['dr.', 'newman', 'is', 'the', 'author', 'of', 'prize-winning', 'book', '""""song', 'of', 'the', 'otters""""""""']",,,,others,newman
mbdata,18:07:52,choconibbs,"['some', 'egghead', 'is', 'going', 'to', 'read', 'from', 'a', 'book!', '', '#pokrally', '#illiteratecriminals']",,,,others,going
ccdata,18:07:52,,"['park', 'check']",,,3301 N. Taxiarchon Ave,others,park
mbdata,18:07:58,KronosQuoth,"['few', 'things', 'can', 'help', 'an', 'individual', 'more', 'than', 'to', 'place', 'responsibility', 'on', 'him,', 'and', 'to', 'let', 'him', 'know', 'that', 'you', 'trust', 'him.', '', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:07:58,KronosQuoth,"['if', 'you', 'do', 'what', 'youve', 'always', 'done,', 'youll', 'get', 'what', 'youve', 'always', 'gotten.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:07:58,KronosQuoth,"['either', 'write', 'something', 'worth', 'reading', 'or', 'do', 'something', 'worth', 'writing.', '', '#kronosstar', '#pokrally']",,,,unrelated,do
mbdata,18:07:58,KronosQuoth,"['if', 'the', 'wind', 'will', 'not', 'serve,', 'take', 'to', 'the', 'oars.', '', '#kronosstar', '#pokrally']",,,,unrelated,if
mbdata,18:08:13,POK,"['dr.', 'newman', 'serves', 'on', 'the', 'board', 'of', 'the', 'institute', 'of', 'environmental', 'sciences']",,,,others,newman
mbdata,18:08:22,KronosQuoth,"['it', 'is', 'better', 'to', 'fail', 'in', 'originality', 'than', 'to', 'succeed', 'in', 'imitation.', '', '#pokrally', '#hi']",,,,unrelated,than
mbdata,18:08:22,KronosQuoth,"['things', 'work', 'out', 'best', 'for', 'those', 'who', 'make', 'the', 'best', 'of', 'how', 'things', 'work', 'out.', '', '#pokrally', '#hi']",,,,unrelated,who
mbdata,18:08:22,skinnyJeans,"['i', 'trust', 'this', 'goodstuff.kronos/links', '#abilasfinest']",,,,advertisement,trust
mbdata,18:08:35,dolls4sale,"['rt', '@choconibbs', 'go', 'back', 'to', 'your', 'farms,', 'you', 'sheep', '#baa-baa', '#pokrally']",,,,chatter,you
mbdata,18:08:37,pinky,"['rt', '@choconibbs', '@sara', ""i'm"", 'angry', 'over', 'all', 'the', 'kids', 'who', 'got', 'sick', 'then']",,,,chatter,who
mbdata,18:08:45,KronosQuoth,"['motivation', 'is', 'what', 'gets', 'you', 'started.', 'habit', 'is', 'what', 'keeps', 'you', 'going.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:08:45,reggierockin776,"['you', 'r', 'famous', 'now', 'haha', '', 'badprofiles.kronos/tacky', '', '', '#abila', '#pictures']",,,,advertisement,you
mbdata,18:08:45,KronosQuoth,"['i', 'find', 'that', 'when', 'you', 'have', 'a', 'real', 'interest', 'in', 'life', 'and', 'a', 'curious', 'life,', 'that', 'sleep', 'is', 'not', 'the', 'most', 'important', 'thing.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:08:46,Viktor-E,"['fantastic', 'message', 'from', 'prof', 'dis:', ""we're"", 'all', 'in', 'this', 'together!']",,,,others,all
mbdata,18:09:05,KronosQuoth,"['to', 'accomplish', 'great', 'things,', 'we', 'must', 'not', 'only', 'act,', 'but', 'also', 'dream,', 'not', 'only', 'plan,', 'but', 'also', 'believe.', '#pokrally', '#hi']",,,,unrelated,we
mbdata,18:09:05,KronosQuoth,"['do', 'one', 'thing', 'every', 'day', 'that', 'scares', 'you.', '', '#pokrally', '#hi']",,,,unrelated,do
mbdata,18:09:05,KronosQuoth,"['failure', 'is', 'the', 'condiment', 'that', 'gives', 'success', 'its', 'flavor.', '', '#pokrally', '#hi']",,,,unrelated,success
mbdata,18:09:05,KronosQuoth,"['every', 'child', 'is', 'an', 'artist.', '', 'the', 'problem', 'is', 'how', 'to', 'remain', 'an', 'artist', 'once', 'he', 'grows', 'up.', '', '#kronosstar', '#pokrally']",,,,unrelated,how
ccdata,18:09:22,,"['misdemeanor', 'assault-in', 'progress']",,,5367 N. Averof St,others,progress
mbdata,18:09:27,POK,"['prof', 'de', 'stefano', 'concludes', 'his', 'remarksand', 'receives', 'thundering', 'applause']",,,,others,his
mbdata,18:09:36,KronosQuoth,"['the', 'only', 'way', 'to', 'do', 'great', 'work', 'is', 'to', 'love', 'what', 'you', 'do.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:09:36,KronosQuoth,"['strive', 'not', 'to', 'be', 'a', 'success,', 'but', 'rather', 'to', 'be', 'of', 'value.', '', '#kronosstar', '#pokrally']",,,,unrelated,but
mbdata,18:09:36,KronosQuoth,"['strive', 'not', 'to', 'be', 'a', 'success,', 'but', 'rather', 'to', 'be', 'of', 'value.', '', '#kronosstar', '#pokrally']",,,,unrelated,but
mbdata,18:09:56,KronosQuoth,"['teach', 'thy', 'tongue', 'to', 'say,', 'i', 'do', 'not', 'know,', 'and', 'thous', 'shalt', 'progress.', '', '#kronosstar', '#pokrally']",,,,unrelated,do
mbdata,18:09:56,KronosQuoth,"['to', 'be', 'successful', 'you', 'must', 'accept', 'all', 'challenges', 'that', 'come', 'your', 'way.', 'you', ""can't"", 'just', 'accept', 'the', 'ones', 'you', 'like.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:10:02,POK,"['sylvia', 'marek', 'introduces', 'special', 'guest', 'dr.', 'audrey', 'mcconnell', 'newman']",,,,others,newman
mbdata,18:10:02,choconibbs,"['slippery', 'sylvia', 'introduces', 'dr.', 'rotter', '', '#pokrally']",,,,others,sylvia
ccdata,18:10:02,,['vandalism-report'],,,6055 N. Desafio St,others,vandalism-report
mbdata,18:10:11,choconibbs,"['@johnp', 'sure', ""i'll"", 'shut', 'up', '#stickyrheadinsomegelato', '#pokrally']",,,,chatter,up
mbdata,18:10:26,KronosQuoth,"['the', 'whole', 'secret', 'of', 'a', 'successful', 'life', 'is', 'to', 'find', 'out', 'what', 'is', ""one's"", 'destiny', 'to', 'do,', 'and', 'then', 'do', 'it.', '', '#pokrally', '#hi']",,,,unrelated,what
mbdata,18:10:54,KronosQuoth,"['the', 'first', 'step', 'toward', 'success', 'is', 'taken', 'when', 'you', 'refuse', 'to', 'be', 'a', 'captive', 'of', 'the', 'environment', 'in', 'which', 'you', 'first', 'find', 'yourself.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:10:54,KronosQuoth,"['opportunities', ""don't"", 'happen,', 'you', 'create', 'them.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:10:54,KronosQuoth,"['you', 'may', 'be', 'disappointed', 'if', 'you', 'fail,', 'but', 'you', 'are', 'doomed', 'if', 'you', 'dont', 'try.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:11:14,rockinHW,"['discount', 'drugs', 'with', 'no', 'prescription', 'required', '', 'cheapdrugs.kronos/meds', '#meds', '#abila']",,,,advertisement,no
mbdata,18:11:14,KronosQuoth,"['you', 'cant', 'fall', 'if', 'you', 'dont', 'climb.', '', 'but', 'theres', 'no', 'joy', 'in', 'living', 'your', 'whole', 'life', 'on', 'the', 'ground.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:11:14,KronosQuoth,"['courage', 'is', 'resistance', 'to', 'fear,', 'mastery', 'of', 'fear', '-', 'not', 'absense', 'of', 'fear.', '', '#pokrally', '#hi']",,,,unrelated,fear
mbdata,18:11:14,eazymoney,"['hi!', 'i', 'advise', 'you', 'to', 'visit', 'this', 'link', 'hottips.kronos/trading', '#abila']",,,,advertisement,you
mbdata,18:11:27,dragonRider1,"['rt', '@pok', 'prof', 'de', 'stefano', 'concludes', 'his', 'remarksand', 'receives', 'thundering', 'applause']",,,,chatter,his
mbdata,18:11:36,KronosQuoth,"['if', 'you', 'can', 'dream', 'it,', 'you', 'can', 'achieve', 'it.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:11:36,KronosQuoth,"['the', 'mind', 'is', 'everything.', 'what', 'you', 'think', 'you', 'become.', '', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:11:36,KronosQuoth,"['you', 'may', 'only', 'succeed', 'if', 'you', 'desire', 'succeeding;', 'you', 'may', 'only', 'fail', 'if', 'you', 'do', 'not', 'mind', 'failing.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:11:36,KronosQuoth,"['fortune', 'sides', 'with', 'him', 'who', 'dares.', '', '#pokrally', '#hi']",,,,unrelated,who
mbdata,18:11:48,POK,"['dr.', 'newman', 'has', 'won', 'numorous', 'prestgious', 'awards', 'including', 'the', 'goldman', 'environment', 'prize', 'in', '1998']",,,,others,has
mbdata,18:11:58,KronosQuoth,"['i', 'find', 'that', 'when', 'you', 'have', 'a', 'real', 'interest', 'in', 'life', 'and', 'a', 'curious', 'life,', 'that', 'sleep', 'is', 'not', 'the', 'most', 'important', 'thing.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:11:58,KronosQuoth,"['people', 'often', 'say', 'that', 'motivation', ""doesn't"", 'last.', 'well,', 'neither', 'does', 'bathing', '-', ""that's"", 'why', 'we', 'recommend', 'it', 'daily.', '', '#pokrally', '#hi']",,,,unrelated,we
mbdata,18:11:58,Clevvah4Evah,"['what', 'number', 'is', 'your', 'pin', 'number?', '#pok', '#rally', '#grammar']",,,,unrelated,your
mbdata,18:12:03,POK,"['dr.', 'newman', 'is', 'a', 'board', 'member', 'of', 'the', 'institution', 'of', 'environmental', 'sciences']",,,,others,newman
mbdata,18:12:03,maha_Homeland,"['sylvia', 'introduces', 'audrey', 'newman,', 'internationally', 'renown', 'environmental', 'scientist']",,,,others,sylvia
mbdata,18:12:03,SaveOurWildlands,"['dr.', 'newman', 'won', 'the', 'rachel', 'carson', 'award', 'in', '2004', 'and', 'the', 'goldman', 'environmental', 'prize', 'in', '1998']",,,,others,newman
mbdata,18:12:20,dealsRUs101,"['fyi', 'this', 'website', 'badprofiles.kronos/tacky', 'is', 'spreading', 'nasty', 'blogs', 'around', '#gettingfired']",,,,advertisement,around
mbdata,18:12:20,KronosQuoth,"['how', 'wonderful', 'it', 'is', 'that', 'nobody', 'need', 'wait', 'a', 'single', 'moment', 'before', 'starting', 'to', 'improve', 'the', 'world.', '', '#kronosstar', '#pokrally']",,,,unrelated,how
mbdata,18:12:20,KronosQuoth,"['in', 'order', 'to', 'succeed,', 'your', 'desire', 'for', 'success', 'should', 'be', 'greater', 'than', 'your', 'fear', 'of', 'failure.', '', '#kronosstar', '#pokrally']",,,,unrelated,your
mbdata,18:12:20,KronosQuoth,"['be', 'miserable.', 'or', 'motivate', 'yourself.', 'whatever', 'has', 'to', 'be', 'done,', ""it's"", 'always', 'your', 'choice.', '', '#pokrally', '#hi']",,,,unrelated,your
mbdata,18:12:50,KronosQuoth,"['remember', 'that', 'not', 'getting', 'what', 'you', 'want', 'is', 'sometimes', 'a', 'wonderful', 'stroke', 'of', 'luck.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:12:50,KronosQuoth,"['if', 'you', ""don't"", 'value', 'your', 'time,', 'neither', 'will', 'others.', 'stop', 'giving', 'away', 'your', 'time', 'and', 'talents-', 'start', 'charging', 'for', 'it.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:12:50,KronosQuoth,"['life', 'is', 'not', 'about', 'finding', 'yourself.', 'life', 'is', 'about', 'creating', 'yourself.', '', '#pokrally', '#hi']",,,,unrelated,life
mbdata,18:12:54,POK,"['dr.', 'newman', 'is', 'the', 'author', 'of', ""'song"", 'of', 'the', ""otters'"", 'which', 'won', 'the', '2001', 'natural', 'world', 'book', 'prize']",,,,others,newman
mbdata,18:12:54,maha_Homeland,"['dr.', 'newman', 'has', 'a', 'phd', 'from', 'the', 'united', 'states', 'in', 'ecological', 'economics']",,,,others,has
mbdata,18:12:54,choconibbs,"['dr', 'audrey-rotter', 'comes', 'from', 'the', 'usa!', '#couldthisgetworse?', '#pokrally']",,,,others,comes
mbdata,18:13:03,wiseWords,"['rt', '@saveourwildlands', 'dr.', 'newman', 'won', 'the', 'rachel', 'carson', 'award', 'in', '2004', 'and', 'the', 'goldman', 'environmental', 'prize', 'in', '1998']",,,,chatter,newman
mbdata,18:13:10,KronosQuoth,"['limitations', 'live', 'only', 'in', 'our', 'minds.', '', 'but', 'if', 'we', 'use', 'our', 'imaginations,', 'our', 'possibilities', 'become', 'limitless.', '', '#kronosstar', '#pokrally']",,,,unrelated,if
mbdata,18:13:10,KronosQuoth,"['opportunities', ""don't"", 'happen,', 'you', 'create', 'them.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:13:11,plasticParts,"['rt', '@choconibbs', '@johnp', 'sure', ""i'll"", 'shut', 'up', '#stickyrheadinsomegelato', '#pokrally']",,,,chatter,up
mbdata,18:13:40,Clevvah4Evah,"['the', 'rally', 'has', 'peaked', 'my', 'interest!', '#pok', '#rally', '#grammar']",,,,unrelated,has
ccdata,18:13:49,,"['traffic', 'stop']",,,Rist Way / Exadakitiou Way,others,stop
mbdata,18:13:54,luvMyPants,"['rt', '@choconibbs', 'dr', 'audrey-rotter', 'comes', 'from', 'the', 'usa!', '#couldthisgetworse?', '#pokrally']",,,,chatter,comes
mbdata,18:14:02,zengardener,"['rt', '@choconibbs', 'slippery', 'sylvia', 'introduces', 'dr.', 'rotter', '', '#pokrally']",,,,chatter,sylvia
mbdata,18:14:10,grassGreeener,"['easy', 'credit', 'cards!', 'get', 'what', ""you're"", 'worth!', 'easycredit.kronos/morecredit', '#abila', '#nobanks']",,,,advertisement,what
mbdata,18:14:10,KronosQuoth,"['life', 'is', 'what', 'we', 'make', 'it,', 'always', 'has', 'been,', 'always', 'will', 'be.', '', '#kronosstar', '#pokrally']",,,,unrelated,what
mbdata,18:14:13,POK,"['dr.', 'newman', 'believes', 'education', 'and', 'community', 'action', 'are', 'crucial', 'to', 'the', 'environmental', 'movement.']",,,,others,newman
mbdata,18:14:13,choconibbs,"['ha!', 'the', 'press', 'is', 'here', 'in', 'force', '--', 'homeland', 'deludednation', 'and', 'the', 'abila', 'boast.', 'lovely', '#pokrally']",,,,others,abila
mbdata,18:14:13,ourcountryourrights,"['dr.', 'newman', 'says', 'radicalism', 'is', 'to', 'change', 'the', 'world', 'to', 'what', 'it', 'should', 'be', '#pok']",,,,others,what
